insertions,bins,balls,alpha,perc,observed,lower bound,upper bound
3.39,5390,29212,1.52856525591,1.36831798193,7.68209876543,5.51990739264,16.814217815
3.4,5430,30084,1.53232595628,1.37399536371,7.36337209302,5.64377857114,18.3879114754
3.41,5459,23544,1.52093975622,1.37799984874,7.38528769119,4.39352872879,13.688457806
3.42,5479,28994,1.52651198468,1.3819530161,7.6025,5.39091525109,16.7916318314
3.43,5496,29212,1.53124837886,1.38474142423,5.84541832669,5.41484505779,16.8437321675
3.44,5554,28340,1.54740784138,1.39489949578,7.01801801802,5.19911730702,17.0214862551
3.45,5618,16350,1.55874541551,1.40418093601,7.66063348416,2.96572128059,9.35247249304
3.46,5682,6976,1.57650257225,1.41396744872,8.06516290727,1.25119000437,4.72950771676
3.47,5712,28776,1.58482623948,1.41822156882,6.32698844324,5.13388706873,17.4330886342
3.48,5738,29430,1.56637810205,1.42147204823,7.80938967136,5.22671156127,17.2301591225
3.49,5756,29212,1.57129180122,1.42363327054,6.2972972973,5.17171071633,17.2842098134
3.5,5803,28558,1.58124792197,1.43116054798,6.2961622013,5.01513472813,15.8124792197
3.51,5873,28340,1.60032208267,1.44149229327,7.17875841436,4.91741205223,16.0032208267
3.52,5950,29648,1.60990666583,1.45321213009,7.57254561251,5.07731290474,16.0990666583
3.53,5975,30084,1.61667097955,1.45622541134,6.22453371593,5.1300003598,17.7833807751
3.54,6004,28558,1.61785145488,1.4599237063,8.70051635112,4.8457126999,16.1785145488
3.55,6025,27904,1.58091086019,1.46085344388,6.58846153846,4.71787366331,15.8091086019
3.56,6055,29866,1.58878261551,1.46491970531,6.0422310757,5.02411142074,15.8878261551
3.57,6115,30084,1.60293243351,1.47507261138,7.04347826087,5.01041824774,16.0293243351
3.58,6186,29212,1.6215437504,1.48349247069,7.72298943948,4.80803191212,16.215437504
3.59,6256,23108,1.6351003993,1.49171716657,8.1775862069,3.75988307309,13.0808031944
3.6,6279,28340,1.64111179783,1.49321302317,6.20307281229,4.59379671483,16.4111179783
3.61,6292,29212,1.64450954482,1.49439514129,7.91805766313,4.72498914904,16.4450954482
3.62,6312,27904,1.64973684789,1.49423310708,6.16126943005,4.4985799304,14.847631631
3.63,6364,28776,1.66332783586,1.5016981183,6.24716098864,4.60025935041,16.6332783586
3.64,6418,25288,1.67744155414,1.51028503946,6.90358361775,4.00763162066,13.4195324331
3.65,6493,29430,1.67975935822,1.51889132313,7.3595505618,4.60838847621,16.7975935822
3.66,6516,27032,1.68570952998,1.52049692045,5.83109118087,4.21736870673,15.1713857698
3.67,6544,18312,1.69295321734,1.52342401596,7.91732002851,2.84415077799,10.1577193041
3.68,6568,28122,1.69891497244,1.52472329365,6.22795115332,4.35111198911,15.290234752
3.69,6597,27032,1.70134085897,1.52744064595,5.9519586105,4.16325212582,15.3120677307
3.7,6641,23980,1.71268828929,1.53190494452,7.25088589653,3.66777571978,13.7015063143
3.71,6700,30084,1.71418821734,1.53944984769,6.96111975117,4.55909494413,15.427693956
3.72,6761,17222,1.72979500558,1.54389661514,7.63419761738,2.5852988726,10.3787700335
3.73,6789,28994,1.73695877724,1.54374881259,6.2816091954,4.33348469946,15.6326289952
3.74,6813,29648,1.74309915294,1.54519368156,6.94728560189,4.41474176898,15.6878923765
3.75,6834,29212,1.74847198168,1.54470001811,6.28562615669,4.3357589069,15.7362478352
3.76,6866,15696,1.73959975685,1.54621942456,5.85543199316,2.31820621202,8.69799878426
3.77,6918,29212,1.75277470403,1.55175566788,7.22410546139,4.2804612304,15.7749723363
3.78,6972,25288,1.76645637995,1.55424160677,7.25790349418,3.67528676912,14.1316510396
3.79,6985,28558,1.76975011675,1.55366786067,6.29407713499,4.14242341783,15.9277510508
3.8,7005,29430,1.77481740413,1.55408268924,7.09647228222,4.25600171084,15.9733566372
3.81,7030,27904,1.78115151335,1.5542739072,6.1696238467,4.02008494287,14.2492121068
3.82,7056,14824,1.78773898694,1.55448693922,5.90410006949,2.12733178394,8.93869493471
3.83,7121,30084,1.80420767092,1.55788258145,7.27108057464,4.27577815168,16.2378690383
3.84,7181,27904,1.81940953305,1.55964992476,7.06325301205,3.93091376794,14.5552762644
3.85,7196,20056,1.82320999859,1.56068234345,5.85771012574,2.81907708651,10.9392599915
3.86,7209,29648,1.8251192074,1.5614889152,7.24873524452,4.15923919303,16.4260728666
3.87,7224,27686,1.8289167921,1.56150292582,6.55098934551,3.87541022377,14.6313343368
3.88,7240,25506,1.83296754911,1.5624950338,6.07098591549,3.56183531225,14.6637403929
3.89,7272,22236,1.84106906314,1.5633900815,6.89371657754,3.09073114626,12.887483442
3.9,7328,28776,1.78698547303,1.56211809916,6.5413961039,3.96735605948,14.2958837842
3.91,7355,24198,1.7935696171,1.56087257451,6.9,3.32325385051,12.5549873197
3.92,7366,18748,1.77662574387,1.5613300839,6.47168554297,2.5706634117,10.6597544632
3.93,7390,15914,1.7824143697,1.56069138486,6.41928414901,2.17453285423,8.91207184848
3.94,7409,24198,1.78699703181,1.55830211695,6.10028011204,3.29747257276,12.5089792227
3.95,7441,30084,1.74768728099,1.55711941965,6.30430958663,4.0807722,15.7291855289
3.96,7479,21364,1.75661244114,1.55539490137,7.36137071651,2.88226352224,10.5396746468
3.97,7515,29866,1.75628018409,1.54870218381,6.59757942511,4.00877472893,14.0502414727
3.98,7531,17876,1.76001943664,1.54615529714,6.54111955771,2.39396453838,8.80009718321
3.99,7541,29648,1.76235646949,1.54582601412,6.7392257122,3.96486539083,14.0988517559
4.0,7559,30084,1.76656312861,1.54349098036,6.40918032787,4.01297472525,14.1325050289
4.01,7585,30084,1.73868542535,1.54101796618,6.49458483755,3.99831762888,13.9094834028
4.02,7624,30084,1.74762527131,1.53263957735,6.68158090977,3.97654599842,13.9810021705
4.03,7649,29866,1.75335594179,1.52428378119,7.04339963834,3.93395185564,14.0268475344
4.04,7660,30084,1.75587743681,1.51982587044,6.6802252816,3.95659439888,14.0470194945
4.05,7672,30084,1.75862815864,1.51745347149,6.68802816901,3.94999740534,14.0690252691
4.06,7679,30084,1.74106001057,1.51557285848,6.12074716478,3.94616772997,13.9284800846
4.07,7699,30084,1.74559461146,1.50791102743,6.58296529968,3.93526940503,13.9647568917
4.08,7715,30084,1.74922229217,1.50201890561,6.93175614195,3.92662735545,13.9937783373
4.09,7744,29866,1.75579746345,1.47967805475,7.18973998595,3.88274232917,14.0463797076
4.1,7758,30084,1.75897168408,1.46951944912,6.50947225981,3.9036098824,14.0717734726
4.11,7775,30084,1.76282609483,1.4466548991,6.67882689557,3.89455820346,14.1026087586
4.12,7783,17004,1.76463993518,1.43718346118,6.35488215488,2.19882972562,8.82319967592
4.13,7798,28122,1.76446004058,1.41117619967,6.54351585014,3.62906428448,14.1156803247
4.14,7829,30084,1.77147443674,1.30145350697,6.45893310754,3.86598922286,14.1717954939
