insertions,bins,balls,alpha,perc,observed,lower bound,upper bound
3.03,4338,28558,1.32992275271,1.20229678542,11.2334384858,6.63140364386,18.618918538
3.04,4354,29648,1.32813911209,1.20463358718,9.48941469489,6.86102816644,18.5939475693
3.05,4371,30084,1.33332477238,1.20777620967,11.2314606742,6.93716753855,18.6665468133
3.06,4397,29866,1.34125578224,1.21198104176,11.7755308392,6.84934458347,18.7775809513
3.07,4407,27032,1.34430617064,1.21224975423,10.2314814815,6.18628698351,17.4759802184
3.08,4414,28776,1.34644144253,1.21350184738,10.7407407407,6.57572260028,18.8501801954
3.09,4421,29648,1.34857671441,1.21407222538,9.51098376313,6.76496814146,18.8800740018
3.1,4444,29866,1.35559260775,1.21752772263,9.52753303965,6.78197053021,18.9782965084
3.11,4484,29866,1.36779416137,1.22374030186,11.0249003984,6.72604198106,19.1491182592
3.12,4503,29212,1.37358989934,1.22561389889,10.8573298429,6.55299740015,17.8566686915
3.13,4515,28558,1.37725036543,1.22640381374,10.1104294479,6.39033511996,17.9042547506
3.14,4525,29866,1.38030075384,1.22764614138,10.382231405,6.66915458643,19.3242105537
3.15,4532,30084,1.34933616065,1.22820444016,7.83597285068,6.70799098858,18.8907062491
3.16,4568,30084,1.35856466951,1.23457768966,10.085106383,6.65864116037,19.0199053731
3.17,4620,30084,1.35995477786,1.24535032158,10.5653923541,6.58907854606,19.03936689
3.18,4638,7848,1.36525330297,1.24816080162,9.72823779193,1.712636349,5.46101321187
3.19,4650,29866,1.36878565304,1.25008796681,10.3452502554,6.5016395395,17.7942134895
3.2,4672,29430,1.37526162817,1.25339388698,9.87010309278,6.37893791713,17.8784011662
3.21,4682,29430,1.37573272333,1.2552030757,7.13180515759,6.36611826795,17.8845254032
3.22,4727,28776,1.38895527193,1.26260677094,9.36878727634,6.16900235547,18.0564185351
3.23,4793,27904,1.40834834321,1.27139879975,9.06660323501,5.90457323933,16.9001801185
3.24,4819,30084,1.40973772547,1.27472365641,10.0222693531,6.33304083145,18.3265904311
3.25,4831,29430,1.41324817426,1.27638148799,8.74388111888,6.18065762539,18.3722262653
3.26,4851,29212,1.41909892223,1.27944787554,9.21638655462,6.11079386044,18.448285989
