insertions,bins,balls,alpha,perc,observed,lower bound,upper bound
3.83,6952,18312,1.710192,1.52944,3.54882284832,2.66832040759,10.261152
3.84,6987,18312,1.718802,1.530153,3.52911490683,2.65433734846,10.312812
3.85,7018,18748,1.726428,1.536942,3.55343663091,2.70498932465,10.358568
3.86,7053,19620,1.735038,1.537554,3.56383391541,2.81612202608,10.410228
3.87,7076,18312,1.719468,1.535492,3.6014571949,2.61939079802,10.316808
3.88,7113,18966,1.728459,1.543521,3.54768500198,2.69821386482,10.370754
3.89,7148,18530,1.736964,1.543968,3.44305283757,2.62256601367,10.421784
3.9,7173,18530,1.735866,1.542195,3.70103092784,2.61294639667,10.415196
3.91,7207,19184,1.744094,1.542298,3.56895874263,2.69172359374,10.464564
3.92,7234,20274,1.750628,1.540842,3.52205005959,2.8334345657,10.503768
3.93,7267,19402,1.758614,1.540604,3.72618154539,2.69858241719,10.551684
3.94,7295,18530,1.76539,1.539245,3.55609212481,2.56691119362,10.59234
3.95,7321,18094,1.764361,1.544731,3.52029250457,2.49711958855,8.821805
3.96,7347,18966,1.770627,1.54287,3.43727598566,2.60766593623,10.623762
3.97,7374,18966,1.777134,1.541166,3.54320987654,2.59755010412,10.662804
3.98,7408,20056,1.785328,1.533456,3.46831406935,2.7334732832,10.711968
3.99,7432,20056,1.791112,1.538424,3.62955927052,2.72422326631,10.746672
4.0,7457,20056,1.797137,1.536142,3.53691783415,2.71455511832,10.782822
4.01,7472,20056,1.800752,1.53176,3.55724033359,2.70880052691,10.804512
4.02,7497,18748,1.806777,1.529388,3.59339027107,2.52324263102,10.840662
4.03,7520,22018,1.81232,1.52656,3.45406288281,2.95375556677,10.87392
4.04,7544,21146,1.818104,1.516344,3.68644386031,2.82726930335,10.908624
4.05,7570,21146,1.82437,1.514,3.60869565217,2.81701868495,10.94622
4.06,7596,18966,1.830636,1.511604,3.67703259648,2.51743468799,9.15318
4.07,7613,20274,1.773829,1.507374,3.45964380447,2.68463137308,10.642974
4.08,7627,20056,1.777091,1.510146,3.70505287897,2.65056923812,10.662546
4.09,7653,21582,1.783149,1.499988,3.54268041237,2.84198485189,10.698894
4.1,7672,21800,1.787576,1.49604,3.66465028355,2.86314500349,10.725456
4.11,7688,21582,1.791304,1.483784,3.67299658185,2.8283228369,10.747824
4.12,7704,19838,1.795032,1.471464,3.847728965,2.59403327655,10.770192
4.13,7725,20056,1.799925,1.460025,3.59348978047,2.61495424073,10.79955
4.14,7734,20274,1.802022,1.453992,3.58541341654,2.64009670846,10.812132
4.15,7754,20928,1.806682,1.43449,3.64447086801,2.71784502333,10.840092
4.16,7770,21582,1.81041,1.4261835,3.73026315789,2.79667413831,10.86246
4.17,7787,21800,1.814371,1.409447,3.65608885363,2.81841986682,10.886226
4.18,7796,20928,1.7541,1.40328,3.75019157088,2.70236352363,10.5246
4.19,7811,20928,1.757475,1.3942635,3.74316109422,2.69683032031,10.54485
4.2,7822,20492,1.75995,1.384494,3.68210116732,2.63671841897,10.5597
4.21,7835,23108,1.762875,1.36329,3.67594043887,2.96815132811,10.57725
4.22,7843,20710,1.764675,1.348996,3.69275250578,2.65723550621,10.58805
4.23,7861,22454,1.768725,1.33637,3.79835873388,2.87405099009,10.61235
4.24,7873,20928,1.771425,1.322664,3.72650771388,2.67445571266,10.62855
4.25,7880,20710,1.773,1.31596,3.48115384615,2.64412400404,10.638
4.26,7887,21582,1.774575,1.309242,3.78588328076,2.75286704347,10.64745
4.27,7903,21364,1.730757,1.3032047,3.54734248504,2.71923931407,10.384542
4.28,7916,1744,1.733604,1.292287,3.62414837245,0.221597306297,1.733604
4.29,7931,19838,1.713096,1.284822,3.62276612277,2.51561891125,10.278576
4.3,7942,21146,1.715472,1.2862069,3.58489096573,2.67757852902,10.292832
4.31,7951,21800,1.717416,1.280111,3.75853945819,2.75711872247,10.304496
4.32,7961,22018,1.719576,1.281721,3.81623931624,2.78102784891,10.317456
4.33,7965,21582,1.72044,1.2744,3.61846375766,2.72450382952,10.32264
4.34,7980,22454,1.72368,1.2768,3.73704563032,2.82902811192,10.34208
4.35,7993,22454,1.710502,1.270887,3.66447622729,2.82421937141,10.263012
4.36,8003,22672,1.704639,1.272477,3.60572091225,2.8478967503,10.227834
4.37,8006,22236,1.705278,1.272954,3.66653801621,2.79203101494,10.231668
4.38,8016,22018,1.707408,1.266528,3.68754925138,2.76099268025,10.244448
4.39,8025,21582,1.709325,1.26795,3.86343959071,2.70315272953,10.25595
4.4,8033,22454,1.711029,1.269214,3.78015492438,2.80943726125,10.266174
4.41,8040,22454,1.71252,1.26228,3.6352293578,2.80686736902,10.27512
4.42,8042,22672,1.712946,1.262594,3.72288202692,2.83337716513,10.277676
4.43,8049,22890,1.714437,1.263693,3.58974358974,2.85801951797,10.286622
4.44,8056,21800,1.715928,1.256736,3.62920937042,2.7194379248,10.295568
4.45,8067,22236,1.677936,1.258452,3.79548110635,2.76988917003,10.067616
4.46,8074,21364,1.679392,1.25147,3.69166666667,2.65883879483,10.076352
4.47,8080,21582,1.68064,1.2524,3.70521707406,2.68389861903,10.08384
4.48,8088,21364,1.666128,1.25364,3.68866799205,2.6540336714,9.996768
4.49,8093,23108,1.667158,1.254415,3.83379501385,2.86885156491,10.002948
4.5,8100,22236,1.6686,1.2555,3.74599030213,2.75813450181,10.0116
4.51,8105,22454,1.66963,1.24817,3.69344380403,2.78338230113,10.01778
4.52,8111,23762,1.670866,1.249094,3.61082576057,2.94327074304,10.025196
4.53,8111,22454,1.670866,1.249094,3.78652094718,2.78125583975,10.025196
4.54,8117,22018,1.6234,1.250018,3.67247524752,2.72516584663,9.7404
4.55,8120,22454,1.624,1.25048,3.75458138699,2.77806348415,9.744
4.56,8121,22672,1.6242,1.250634,3.6476037052,2.80469619566,9.7452
4.57,8125,22236,1.625,1.25125,3.83225545675,2.74935703501,9.75
4.58,8126,22236,1.6252,1.251404,3.77418181818,2.74900225855,9.7512
4.59,8128,22890,1.6256,1.251712,3.70553359684,2.82914941452,9.7536
4.6,8131,22236,1.618069,1.252174,3.87042569081,2.74727362769,9.708414
4.61,8134,22236,1.602398,1.252636,3.71857823379,2.7462336852,9.614388
4.62,8139,22236,1.603383,1.2460809,3.78633491311,2.74451531935,9.620298
4.63,8140,22890,1.60358,1.24542,3.68930868167,2.8248725052,9.62148
4.64,8144,21582,1.604368,1.246032,3.7582781457,2.66210333039,9.626208
4.65,8148,22018,1.605156,1.246644,3.71422813382,2.71451717654,9.630936
4.66,8153,22454,1.606141,1.247409,3.83639705882,2.76654413547,9.636846
4.67,8156,23326,1.606732,1.247868,3.68719671519,2.87291600461,9.640392
4.68,8159,22454,1.607323,1.248327,3.7146263911,2.76446963589,9.643938
4.69,8162,22454,1.607914,1.248786,3.78616586091,2.7634259005,9.647484
4.7,8162,22236,1.607914,1.248786,3.72317206257,2.73659652283,9.647484
4.71,8163,23980,1.608111,1.248939,3.62101010101,2.95086668275,9.648666
4.72,8164,21800,1.608308,1.2478674,3.75457875458,2.68226902581,9.649848
4.73,8167,23762,1.55173,1.241384,3.76837504966,2.92257438143,9.31038
4.74,8172,22890,1.55268,1.242144,3.88078489448,2.81358580586,9.31608
4.75,8175,23108,1.55325,1.2426,3.6667888563,2.83932778944,9.3195
4.76,8176,22672,1.55344,1.242752,3.67109500805,2.78541238853,9.32064
4.77,8177,23108,1.55363,1.242904,3.68435643564,2.8386302648,9.32178
4.78,8177,22672,1.55363,1.242904,3.82149567832,2.7850712032,9.32178
4.79,8179,23544,1.55401,1.243208,3.85357798165,2.89148443746,9.32406
4.8,8184,22236,1.546776,1.243968,3.71929133858,2.72915260931,9.280656
4.81,8185,23544,1.546965,1.24412,3.74347651546,2.88934893597,9.28179
4.82,8185,22890,1.546965,1.24412,3.72112885258,2.80908924331,9.28179
4.83,8187,12426,1.547343,1.244424,3.74441786284,1.52456613654,6.189372
4.84,8187,23762,1.547343,1.244424,3.82288228823,2.91539840146,9.284058
4.85,8189,22890,1.547721,1.244728,3.78602970695,2.80773271945,9.286326
4.86,8190,22890,1.54791,1.24488,3.79695053923,2.80738521495,9.28746
4.87,8193,22236,1.548477,1.245336,3.83780487805,2.72617700516,9.290862
4.88,8194,22018,1.548666,1.245488,3.77949852507,2.69911302151,9.291996
4.89,8198,23326,1.549422,1.246096,3.74607645875,2.85803941495,9.296532
4.9,8201,22236,1.549989,1.246552,3.90003595829,2.72347786131,9.299934
4.91,8201,22454,1.549989,1.246552,3.67888799355,2.75017862465,9.299934
4.92,8203,22236,1.550367,1.2460357,3.64641317131,2.72281312723,9.302202
4.93,8204,22890,1.550556,1.238804,3.84836065574,2.80256095886,9.303336
